P,200,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000
0.56,23.82,29.843,35.576,41.166,46.675,52.132,57.553,62.946,68.318,73.674,79.016,84.346,89.668,94.982,100.289,105.591,110.888,116.181,121.47
0.57,23.89,29.935,35.688,41.296,46.823,52.297,57.734,63.144,68.532,73.904,79.262,84.609,89.946,95.275,100.598,105.915,111.228,116.536,121.841
0.58,23.96,30.025,35.798,41.424,46.968,52.459,57.913,63.339,68.743,74.131,79.505,84.867,90.219,95.564,100.902,106.235,111.562,116.885,122.205
0.59,24.029,30.115,35.906,41.55,47.111,52.619,58.089,63.531,68.951,74.354,79.743,85.121,90.489,95.849,101.202,106.549,111.892,117.23,122.564
0.6,24.097,30.203,36.013,41.675,47.253,52.776,58.262,63.72,69.156,74.575,79.979,85.372,90.755,96.129,101.497,106.859,112.216,117.569,122.918
0.61,24.164,30.29,36.119,41.798,47.392,52.932,58.434,63.907,69.358,74.792,80.211,85.619,91.016,96.406,101.788,107.165,112.536,117.903,123.266
0.62,24.232,30.377,36.224,41.92,47.53,53.086,58.603,64.091,69.558,75.006,80.44,85.862,91.275,96.678,102.075,107.466,112.851,118.232,123.609
0.63,24.298,30.462,36.327,42.04,47.666,53.237,58.77,64.273,69.754,75.218,80.666,86.103,91.529,96.947,102.358,107.762,113.162,118.557,123.948
0.64,24.364,30.547,36.429,42.159,47.801,53.387,58.934,64.453,69.948,75.426,80.889,86.34,91.78,97.212,102.637,108.055,113.468,118.877,124.282
0.65,24.429,30.631,36.531,42.276,47.933,53.535,59.097,64.63,70.14,75.632,81.109,86.574,92.028,97.474,102.912,108.344,113.771,119.193,124.611
0.66,24.494,30.714,36.631,42.392,48.065,53.681,59.258,64.805,70.329,75.835,81.326,86.804,92.273,97.732,103.184,108.629,114.069,119.504,124.936
0.67,24.559,30.796,36.729,42.506,48.194,53.825,59.416,64.978,70.516,76.036,81.54,87.032,92.514,97.987,103.452,108.91,114.363,119.812,125.256
0.68,24.622,30.877,36.827,42.62,48.322,53.968,59.573,65.149,70.701,76.234,81.752,87.258,92.752,98.238,103.716,109.188,114.654,120.115,125.572
0.69,24.686,30.957,36.924,42.732,48.449,54.109,59.728,65.317,70.883,76.43,81.961,87.48,92.988,98.487,103.978,109.462,114.941,120.415,125.885
